,Unnamed: 0,Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
6014,6014,2015-09-29 14:00:00.000 +0200,rain,13.861111111111112,13.861111111111112,0.78,21.6062,24.0,9.982,0.0,1026.97,Overcast
6015,6015,2015-09-29 15:00:00.000 +0200,rain,12.966666666666669,12.966666666666669,0.81,17.3397,31.0,9.982,0.0,1027.36,Overcast
6016,6016,2015-09-29 16:00:00.000 +0200,rain,12.944444444444445,12.944444444444445,0.82,15.520400000000002,32.0,9.982,0.0,1027.64,Overcast
6017,6017,2015-09-29 17:00:00.000 +0200,rain,12.877777777777778,12.877777777777778,0.83,11.4471,29.0,10.2235,0.0,1027.43,Mostly Cloudy
6018,6018,2015-09-29 18:00:00.000 +0200,rain,12.872222222222224,12.872222222222224,0.82,9.7566,4.0,10.2557,0.0,1027.48,Mostly Cloudy
6019,6019,2015-09-29 19:00:00.000 +0200,rain,12.294444444444444,12.294444444444444,0.85,11.2217,3.0,10.2557,0.0,1027.78,Mostly Cloudy
6020,6020,2015-09-29 20:00:00.000 +0200,rain,12.283333333333331,12.283333333333331,0.86,10.5133,354.0,10.2235,0.0,1027.95,Overcast
6021,6021,2015-09-29 21:00:00.000 +0200,rain,12.755555555555556,12.755555555555556,0.77,15.810200000000002,21.0,10.2557,0.0,1027.99,Overcast
6022,6022,2015-09-29 22:00:00.000 +0200,rain,12.755555555555556,12.755555555555556,0.72,17.114300000000004,20.0,15.1823,0.0,1027.91,Overcast
6023,6023,2015-09-29 23:00:00.000 +0200,rain,12.122222222222222,12.122222222222222,0.76,15.8907,20.0,14.3934,0.0,1027.95,Overcast
6024,6024,2015-09-03 00:00:00.000 +0200,rain,20.488888888888887,20.488888888888887,0.73,3.5098000000000003,336.0,16.1,0.0,1012.74,Overcast
6025,6025,2015-09-03 01:00:00.000 +0200,rain,20.9,20.9,0.69,9.4829,338.0,10.2557,0.0,1012.65,Mostly Cloudy
6026,6026,2015-09-03 02:00:00.000 +0200,rain,19.899999999999995,19.899999999999995,0.74,10.465,332.0,15.1823,0.0,1012.6,Mostly Cloudy
6027,6027,2015-09-03 03:00:00.000 +0200,rain,18.744444444444444,18.744444444444444,0.76,10.722600000000002,330.0,16.1,0.0,1012.94,Partly Cloudy
6028,6028,2015-09-03 04:00:00.000 +0200,rain,17.633333333333336,17.633333333333336,0.79,6.488300000000001,347.0,16.1,0.0,1013.24,Partly Cloudy
6029,6029,2015-09-03 05:00:00.000 +0200,rain,16.91111111111111,16.91111111111111,0.82,6.327300000000001,346.0,15.1823,0.0,1013.27,Mostly Cloudy
6030,6030,2015-09-03 06:00:00.000 +0200,rain,17.105555555555554,17.105555555555554,0.82,10.787,339.0,15.1823,0.0,1013.53,Mostly Cloudy
6031,6031,2015-09-03 07:00:00.000 +0200,rain,17.711111111111112,17.711111111111112,0.79,9.177,349.0,10.2557,0.0,1013.83,Mostly Cloudy
6032,6032,2015-09-03 08:00:00.000 +0200,rain,19.822222222222223,19.822222222222223,0.75,10.2557,341.0,10.3523,0.0,1013.82,Partly Cloudy
6033,6033,2015-09-03 09:00:00.000 +0200,rain,22.044444444444448,22.044444444444448,0.68,9.3219,0.0,16.1,0.0,1013.85,Partly Cloudy
6034,6034,2015-09-03 10:00:00.000 +0200,rain,23.75,23.75,0.62,7.792400000000001,351.0,16.1,0.0,1013.93,Partly Cloudy
6035,6035,2015-09-03 11:00:00.000 +0200,rain,26.03333333333333,26.03333333333333,0.53,7.422100000000001,1.0,15.552600000000002,0.0,1013.83,Partly Cloudy
6036,6036,2015-09-03 12:00:00.000 +0200,rain,27.71111111111111,28.038888888888888,0.49,4.6368,332.0,16.1,0.0,1013.41,Partly Cloudy
6037,6037,2015-09-03 13:00:00.000 +0200,rain,28.81666666666667,28.71111111111112,0.43,3.9928,47.0,16.1,0.0,1012.92,Partly Cloudy
6038,6038,2015-09-03 14:00:00.000 +0200,rain,29.92777777777778,29.84444444444445,0.42,1.8998,196.0,15.552600000000002,0.0,1012.53,Mostly Cloudy
6039,6039,2015-09-03 15:00:00.000 +0200,rain,29.92777777777778,29.97777777777777,0.43,6.8908000000000005,133.0,16.1,0.0,1012.01,Partly Cloudy
6040,6040,2015-09-03 16:00:00.000 +0200,rain,29.97222222222222,30.022222222222226,0.43,4.2021,137.0,16.1,0.0,1011.6,Partly Cloudy
6041,6041,2015-09-03 17:00:00.000 +0200,rain,30.038888888888884,29.95555555555556,0.42,6.5688,55.0,15.552600000000002,0.0,1011.25,Partly Cloudy
6042,6042,2015-09-03 18:00:00.000 +0200,rain,28.838888888888885,29.02777777777778,0.46,4.6046000000000005,350.0,0.0,0.0,0.0,Clear
6043,6043,2015-09-03 19:00:00.000 +0200,rain,27.600000000000005,28.01111111111112,0.5,4.7978000000000005,14.0,0.0,0.0,0.0,Clear
6044,6044,2015-09-03 20:00:00.000 +0200,rain,24.105555555555554,24.105555555555554,0.64,8.645700000000001,57.0,15.552600000000002,0.0,1010.8,Mostly Cloudy
6045,6045,2015-09-03 21:00:00.000 +0200,rain,23.75,23.75,0.67,4.83,30.0,16.1,0.0,1011.12,Mostly Cloudy
6046,6046,2015-09-03 22:00:00.000 +0200,rain,23.67777777777778,23.67777777777778,0.65,2.8336,280.0,16.1,0.0,1011.68,Overcast
6047,6047,2015-09-03 23:00:00.000 +0200,rain,22.20555555555556,22.20555555555556,0.84,5.6672,99.0,15.552600000000002,0.0,1011.42,Overcast
6048,6048,2015-09-30 00:00:00.000 +0200,rain,11.644444444444446,11.644444444444446,0.74,14.1519,30.0,15.1823,0.0,1028.2,Overcast
6049,6049,2015-09-30 01:00:00.000 +0200,rain,11.083333333333336,11.083333333333336,0.74,17.0499,29.0,16.1,0.0,1028.21,Mostly Cloudy
6050,6050,2015-09-30 02:00:00.000 +0200,rain,10.633333333333333,10.633333333333333,0.78,18.7887,18.0,15.1823,0.0,1028.14,Overcast
6051,6051,2015-09-30 03:00:00.000 +0200,rain,10.555555555555555,10.555555555555555,0.77,19.931800000000003,10.0,16.1,0.0,1028.2,Overcast
6052,6052,2015-09-30 04:00:00.000 +0200,rain,10.6,10.6,0.77,20.0767,20.0,16.1,0.0,1028.0,Overcast
6053,6053,2015-09-30 05:00:00.000 +0200,rain,10.594444444444443,10.594444444444443,0.74,19.0463,18.0,15.1823,0.0,1027.77,Overcast
6054,6054,2015-09-30 06:00:00.000 +0200,rain,10.050000000000002,10.050000000000002,0.77,20.3504,21.0,16.1,0.0,1027.71,Overcast
6055,6055,2015-09-30 07:00:00.000 +0200,rain,10.027777777777777,10.027777777777777,0.77,17.1304,20.0,16.1,0.0,1027.81,Overcast
6056,6056,2015-09-30 08:00:00.000 +0200,rain,10.911111111111111,10.911111111111111,0.77,20.125,20.0,10.2235,0.0,1028.03,Mostly Cloudy
6057,6057,2015-09-30 09:00:00.000 +0200,rain,12.68888888888889,12.68888888888889,0.69,26.2752,21.0,10.2557,0.0,1028.41,Mostly Cloudy
6058,6058,2015-09-30 10:00:00.000 +0200,rain,12.294444444444444,12.294444444444444,0.65,25.116,31.0,10.2557,0.0,1028.62,Mostly Cloudy
6059,6059,2015-09-30 11:00:00.000 +0200,rain,12.95,12.95,0.63,22.3146,31.0,10.3523,0.0,1029.09,Mostly Cloudy
6060,6060,2015-09-30 12:00:00.000 +0200,rain,13.93888888888889,13.93888888888889,0.63,24.9389,31.0,9.982,0.0,1029.17,Mostly Cloudy
6061,6061,2015-09-30 13:00:00.000 +0200,rain,15.050000000000002,15.050000000000002,0.59,23.506,40.0,10.2557,0.0,1028.88,Mostly Cloudy
6062,6062,2015-09-30 14:00:00.000 +0200,rain,16.883333333333333,16.883333333333333,0.45,21.6062,33.0,10.577700000000002,0.0,1028.59,Mostly Cloudy
6063,6063,2015-09-30 15:00:00.000 +0200,rain,17.15,17.15,0.48,21.5257,30.0,10.2557,0.0,1028.38,Mostly Cloudy
6064,6064,2015-09-30 16:00:00.000 +0200,rain,17.083333333333332,17.083333333333332,0.44,21.5418,20.0,10.2557,0.0,1028.21,Mostly Cloudy
6065,6065,2015-09-30 17:00:00.000 +0200,rain,15.933333333333334,15.933333333333334,0.48,15.633100000000002,40.0,10.577700000000002,0.0,1028.11,Mostly Cloudy
6066,6066,2015-09-30 18:00:00.000 +0200,rain,14.855555555555558,14.855555555555558,0.55,11.1734,39.0,10.2557,0.0,1028.4,Mostly Cloudy
6067,6067,2015-09-30 19:00:00.000 +0200,rain,13.655555555555557,13.655555555555557,0.64,7.9373,56.0,10.2557,0.0,1029.09,Mostly Cloudy
6068,6068,2015-09-30 20:00:00.000 +0200,rain,13.538888888888888,13.538888888888888,0.57,15.134000000000002,20.0,10.2235,0.0,1029.53,Mostly Cloudy
6069,6069,2015-09-30 21:00:00.000 +0200,rain,12.061111111111112,12.061111111111112,0.61,16.9694,10.0,16.1,0.0,1030.28,Mostly Cloudy
6070,6070,2015-09-30 22:00:00.000 +0200,rain,11.016666666666666,11.016666666666666,0.63,16.9694,20.0,16.1,0.0,1030.48,Partly Cloudy
6071,6071,2015-09-30 23:00:00.000 +0200,rain,9.67222222222222,7.783333333333331,0.7,13.0088,19.0,15.1823,0.0,1030.52,Partly Cloudy
6072,6072,2015-09-04 00:00:00.000 +0200,rain,21.50555555555555,21.50555555555555,0.9,3.22,130.0,16.1,0.0,1011.2,Mostly Cloudy
6073,6073,2015-09-04 01:00:00.000 +0200,rain,21.416666666666668,21.416666666666668,0.85,6.44,120.0,16.1,0.0,1011.03,Mostly Cloudy
6074,6074,2015-09-04 02:00:00.000 +0200,rain,21.466666666666665,21.466666666666665,0.84,2.8175000000000003,178.0,15.552600000000002,0.0,1010.89,Mostly Cloudy
6075,6075,2015-09-04 03:00:00.000 +0200,rain,19.938888888888886,19.938888888888886,0.9,3.4293,249.0,15.1823,0.0,1010.65,Mostly Cloudy
6076,6076,2015-09-04 04:00:00.000 +0200,rain,20.32777777777778,20.32777777777778,0.87,6.262900000000001,249.0,14.9086,0.0,1011.38,Mostly Cloudy
6077,6077,2015-09-04 05:00:00.000 +0200,rain,19.86111111111111,19.86111111111111,0.9,3.815700000000001,319.0,14.5222,0.0,1010.97,Partly Cloudy
6078,6078,2015-09-04 06:00:00.000 +0200,rain,18.827777777777776,18.827777777777776,0.93,9.3541,290.0,9.982,0.0,1010.93,Mostly Cloudy
6079,6079,2015-09-04 07:00:00.000 +0200,rain,19.88888888888889,19.88888888888889,0.87,5.2647,300.0,10.2557,0.0,1011.16,Partly Cloudy
6080,6080,2015-09-04 08:00:00.000 +0200,rain,23.438888888888886,23.438888888888886,0.7,11.1734,322.0,10.2235,0.0,1011.64,Partly Cloudy
6081,6081,2015-09-04 09:00:00.000 +0200,rain,22.52777777777778,22.52777777777778,0.73,14.586600000000002,319.0,16.1,0.0,1012.21,Mostly Cloudy
6082,6082,2015-09-04 10:00:00.000 +0200,rain,22.61666666666666,22.61666666666666,0.66,20.6563,320.0,15.826300000000002,0.0,1013.43,Mostly Cloudy
6083,6083,2015-09-04 11:00:00.000 +0200,rain,23.81666666666667,23.81666666666667,0.59,14.0875,322.0,10.3523,0.0,1014.1,Mostly Cloudy
6084,6084,2015-09-04 12:00:00.000 +0200,rain,23.72777777777777,23.72777777777777,0.59,15.794100000000002,320.0,9.982,0.0,1014.14,Mostly Cloudy
6085,6085,2015-09-04 13:00:00.000 +0200,rain,23.772222222222226,23.772222222222226,0.62,12.6224,319.0,15.826300000000002,0.0,1014.16,Mostly Cloudy
6086,6086,2015-09-04 14:00:00.000 +0200,rain,24.205555555555552,24.205555555555552,0.6,11.109000000000002,314.0,15.3111,0.0,1014.41,Mostly Cloudy
6087,6087,2015-09-04 15:00:00.000 +0200,rain,26.022222222222226,26.022222222222226,0.54,14.49,301.0,15.826300000000002,0.0,1014.3,Mostly Cloudy
6088,6088,2015-09-04 16:00:00.000 +0200,rain,26.06666666666667,26.06666666666667,0.5,12.799500000000002,301.0,16.1,0.0,1013.71,Partly Cloudy
6089,6089,2015-09-04 17:00:00.000 +0200,rain,26.06666666666667,26.06666666666667,0.49,10.7709,307.0,15.552600000000002,0.0,1013.27,Partly Cloudy
6090,6090,2015-09-04 18:00:00.000 +0200,rain,24.95,24.95,0.54,11.0446,291.0,16.1,0.0,1013.22,Partly Cloudy
6091,6091,2015-09-04 19:00:00.000 +0200,rain,22.75555555555555,22.75555555555555,0.62,3.22,340.0,16.1,0.0,1013.5,Mostly Cloudy
6092,6092,2015-09-04 20:00:00.000 +0200,rain,22.25555555555556,22.25555555555556,0.67,3.2522,1.0,15.552600000000002,0.0,1013.78,Mostly Cloudy
6093,6093,2015-09-04 21:00:00.000 +0200,rain,19.95,19.95,0.86,3.1878,331.0,10.2557,0.0,1013.63,Overcast
6094,6094,2015-09-04 22:00:00.000 +0200,rain,19.95555555555556,19.95555555555556,0.86,3.0751,170.0,16.1,0.0,1014.11,Overcast
6095,6095,2015-09-04 23:00:00.000 +0200,rain,19.616666666666667,19.616666666666667,0.91,2.8336,225.0,14.3934,0.0,1014.37,Overcast
6096,6096,2015-09-05 00:00:00.000 +0200,rain,19.327777777777783,19.327777777777783,0.92,2.9624,78.0,15.1823,0.0,1013.61,Overcast
6097,6097,2015-09-05 01:00:00.000 +0200,rain,19.35555555555556,19.35555555555556,0.89,6.1502,99.0,15.1823,0.0,1013.13,Overcast
6098,6098,2015-09-05 02:00:00.000 +0200,rain,19.366666666666667,19.366666666666667,0.9,1.8515,189.0,14.3934,0.0,1013.1,Overcast
6099,6099,2015-09-05 03:00:00.000 +0200,rain,18.772222222222226,18.772222222222226,0.92,2.7692,286.0,11.9784,0.0,1013.01,Overcast
6100,6100,2015-09-05 04:00:00.000 +0200,rain,18.28333333333333,18.28333333333333,0.96,2.7048,310.0,11.9784,0.0,1012.68,Overcast
6101,6101,2015-09-05 05:00:00.000 +0200,rain,18.666666666666664,18.666666666666664,0.93,2.8014,140.0,9.982,0.0,1012.11,Overcast
6102,6102,2015-09-05 06:00:00.000 +0200,rain,17.655555555555555,17.655555555555555,0.97,7.1806,150.0,6.1985,0.0,1011.38,Mostly Cloudy
6103,6103,2015-09-05 07:00:00.000 +0200,rain,18.65555555555555,18.65555555555555,0.93,4.8622000000000005,325.0,6.1985,0.0,1011.29,Mostly Cloudy
6104,6104,2015-09-05 08:00:00.000 +0200,rain,17.794444444444444,17.794444444444444,0.97,8.8228,357.0,9.338,0.0,1011.87,Overcast
6105,6105,2015-09-05 09:00:00.000 +0200,rain,17.616666666666667,17.616666666666667,0.9,14.0392,8.0,9.6761,0.0,1011.38,Mostly Cloudy
6106,6106,2015-09-05 10:00:00.000 +0200,rain,17.59444444444445,17.59444444444445,0.91,13.9748,332.0,6.9391,0.0,1011.35,Mostly Cloudy
6107,6107,2015-09-05 11:00:00.000 +0200,rain,17.666666666666668,17.666666666666668,0.92,11.2217,335.0,9.6922,0.0,1012.14,Overcast
6108,6108,2015-09-05 12:00:00.000 +0200,rain,17.733333333333334,17.733333333333334,0.9,12.3165,352.0,9.8532,0.0,1012.13,Overcast
6109,6109,2015-09-05 13:00:00.000 +0200,rain,18.79444444444444,18.79444444444444,0.84,8.05,20.0,9.982,0.0,1011.65,Overcast
6110,6110,2015-09-05 14:00:00.000 +0200,rain,19.855555555555554,19.855555555555554,0.85,3.6064000000000007,318.0,9.982,0.0,1011.22,Overcast
6111,6111,2015-09-05 15:00:00.000 +0200,rain,19.81666666666667,19.81666666666667,0.84,4.8944,305.0,9.982,0.0,1011.35,Overcast
6112,6112,2015-09-05 16:00:00.000 +0200,rain,19.81666666666667,19.81666666666667,0.84,9.0482,282.0,9.982,0.0,1011.25,Overcast
6113,6113,2015-09-05 17:00:00.000 +0200,rain,19.133333333333333,19.133333333333333,0.89,10.2074,320.0,10.3523,0.0,1011.34,Overcast
6114,6114,2015-09-05 18:00:00.000 +0200,rain,18.79444444444444,18.79444444444444,0.9,3.22,349.0,9.982,0.0,1011.2,Mostly Cloudy
6115,6115,2015-09-05 19:00:00.000 +0200,rain,17.733333333333334,17.733333333333334,0.9,8.9838,320.0,7.212800000000001,0.0,1010.56,Mostly Cloudy
6116,6116,2015-09-05 20:00:00.000 +0200,rain,17.866666666666664,17.866666666666664,0.91,5.0393,332.0,6.6976,0.0,1010.91,Mostly Cloudy
6117,6117,2015-09-05 21:00:00.000 +0200,rain,17.200000000000003,17.200000000000003,0.93,3.4293,323.0,9.8532,0.0,1011.32,Overcast
6118,6118,2015-09-05 22:00:00.000 +0200,rain,17.200000000000003,17.200000000000003,0.97,6.3112,298.0,9.8532,0.0,1011.51,Overcast
6119,6119,2015-09-05 23:00:00.000 +0200,rain,17.166666666666668,17.166666666666668,0.97,12.9605,312.0,9.1287,0.0,1011.11,Overcast
6120,6120,2015-09-06 00:00:00.000 +0200,rain,16.6,16.6,0.93,6.6332,318.0,8.9677,0.0,1011.24,Overcast
6121,6121,2015-09-06 01:00:00.000 +0200,rain,16.6,16.6,0.93,11.1734,281.0,8.227100000000002,0.0,1011.74,Overcast
6122,6122,2015-09-06 02:00:00.000 +0200,rain,16.077777777777776,16.077777777777776,0.93,10.3845,303.0,10.2235,0.0,1011.62,Overcast
6123,6123,2015-09-06 03:00:00.000 +0200,rain,15.488888888888887,15.488888888888887,0.95,6.681500000000001,274.0,12.2521,0.0,1011.57,Mostly Cloudy
6124,6124,2015-09-06 04:00:00.000 +0200,rain,14.933333333333334,14.933333333333334,0.87,17.4685,299.0,16.1,0.0,1012.05,Overcast
6125,6125,2015-09-06 05:00:00.000 +0200,rain,14.016666666666664,14.016666666666664,0.91,14.0553,286.0,14.3934,0.0,1013.13,Overcast
6126,6126,2015-09-06 06:00:00.000 +0200,rain,13.866666666666667,13.866666666666667,0.83,20.4309,300.0,15.826300000000002,0.0,1012.78,Mostly Cloudy
6127,6127,2015-09-06 07:00:00.000 +0200,rain,13.866666666666667,13.866666666666667,0.83,17.259200000000003,300.0,15.826300000000002,0.0,1013.95,Mostly Cloudy
6128,6128,2015-09-06 08:00:00.000 +0200,rain,15.711111111111112,15.711111111111112,0.75,18.7082,310.0,10.2235,0.0,1014.65,Partly Cloudy
6129,6129,2015-09-06 09:00:00.000 +0200,rain,17.155555555555555,17.155555555555555,0.68,15.9873,299.0,10.2557,0.0,1014.95,Mostly Cloudy
6130,6130,2015-09-06 10:00:00.000 +0200,rain,17.755555555555556,17.755555555555556,0.65,17.726100000000002,291.0,9.982,0.0,1015.63,Mostly Cloudy
6131,6131,2015-09-06 11:00:00.000 +0200,rain,19.688888888888886,19.688888888888886,0.54,20.5597,292.0,10.3523,0.0,1016.41,Mostly Cloudy
6132,6132,2015-09-06 12:00:00.000 +0200,rain,20.95,20.95,0.5,22.282400000000003,290.0,9.982,0.0,1016.61,Partly Cloudy
6133,6133,2015-09-06 13:00:00.000 +0200,rain,19.95555555555556,19.95555555555556,0.49,24.9872,290.0,9.982,0.0,1016.62,Partly Cloudy
6134,6134,2015-09-06 14:00:00.000 +0200,rain,21.80555555555556,21.80555555555556,0.43,22.1858,299.0,10.3523,0.0,1016.95,Partly Cloudy
6135,6135,2015-09-06 15:00:00.000 +0200,rain,22.066666666666663,22.066666666666663,0.43,23.506,281.0,10.2557,0.0,1016.91,Partly Cloudy
6136,6136,2015-09-06 16:00:00.000 +0200,rain,21.13333333333334,21.13333333333334,0.42,20.7046,291.0,10.2557,0.0,1016.91,Mostly Cloudy
6137,6137,2015-09-06 17:00:00.000 +0200,rain,19.83333333333333,19.83333333333333,0.52,15.246700000000002,286.0,10.577700000000002,0.0,1017.29,Mostly Cloudy
6138,6138,2015-09-06 18:00:00.000 +0200,rain,18.64444444444445,18.64444444444445,0.45,24.9228,299.0,10.2557,0.0,1017.83,Mostly Cloudy
6139,6139,2015-09-06 19:00:00.000 +0200,rain,17.022222222222222,17.022222222222222,0.56,12.9444,291.0,10.2557,0.0,1018.24,Mostly Cloudy
6140,6140,2015-09-06 20:00:00.000 +0200,rain,16.833333333333332,16.833333333333332,0.56,18.2896,310.0,10.577700000000002,0.0,1018.9,Mostly Cloudy
6141,6141,2015-09-06 21:00:00.000 +0200,rain,14.905555555555551,14.905555555555551,0.67,15.4882,299.0,16.1,0.0,1019.74,Mostly Cloudy
6142,6142,2015-09-06 22:00:00.000 +0200,rain,14.86111111111111,14.86111111111111,0.67,13.9587,299.0,16.1,0.0,1020.06,Mostly Cloudy
6143,6143,2015-09-06 23:00:00.000 +0200,rain,13.244444444444447,13.244444444444447,0.74,10.4006,292.0,15.1823,0.0,1020.34,Partly Cloudy
6144,6144,2015-09-07 00:00:00.000 +0200,rain,12.17777777777778,12.17777777777778,0.67,13.0893,291.0,16.1,0.0,1020.73,Partly Cloudy
6145,6145,2015-09-07 01:00:00.000 +0200,rain,10.605555555555558,10.605555555555558,0.74,11.3344,262.0,16.1,0.0,1021.11,Partly Cloudy
6146,6146,2015-09-07 02:00:00.000 +0200,rain,9.749999999999998,8.25,0.78,10.5616,274.0,15.1823,0.0,1021.37,Partly Cloudy
6147,6147,2015-09-07 03:00:00.000 +0200,rain,8.438888888888888,6.527777777777778,0.83,11.4149,270.0,16.1,0.0,1021.39,Partly Cloudy
6148,6148,2015-09-07 04:00:00.000 +0200,rain,8.316666666666666,6.438888888888891,0.83,11.0929,268.0,16.1,0.0,1021.4,Partly Cloudy
6149,6149,2015-09-07 05:00:00.000 +0200,rain,8.116666666666667,7.277777777777778,0.85,6.1502,256.0,15.1823,0.0,1021.21,Partly Cloudy
6150,6150,2015-09-07 06:00:00.000 +0200,rain,7.85,5.8500000000000005,0.83,11.27,260.0,16.1,0.0,1021.02,Partly Cloudy
6151,6151,2015-09-07 07:00:00.000 +0200,rain,9.966666666666663,8.883333333333335,0.77,8.4686,269.0,16.1,0.0,1021.21,Partly Cloudy
6152,6152,2015-09-07 08:00:00.000 +0200,rain,13.494444444444444,13.494444444444444,0.62,15.8424,299.0,15.552600000000002,0.0,1021.26,Partly Cloudy
6153,6153,2015-09-07 09:00:00.000 +0200,rain,16.044444444444444,16.044444444444444,0.53,20.6885,309.0,16.1,0.0,1021.12,Partly Cloudy
6154,6154,2015-09-07 10:00:00.000 +0200,rain,17.68888888888889,17.68888888888889,0.5,20.4148,282.0,15.826300000000002,0.0,1021.42,Partly Cloudy
6155,6155,2015-09-07 11:00:00.000 +0200,rain,18.649999999999995,18.649999999999995,0.47,15.278900000000002,286.0,15.3111,0.0,1021.49,Partly Cloudy
6156,6156,2015-09-07 12:00:00.000 +0200,rain,19.88333333333334,19.88333333333334,0.44,17.6134,290.0,10.2557,0.0,1021.12,Partly Cloudy
6157,6157,2015-09-07 13:00:00.000 +0200,rain,20.97222222222222,20.97222222222222,0.41,20.6402,291.0,10.2557,0.0,1020.91,Partly Cloudy
6158,6158,2015-09-07 14:00:00.000 +0200,rain,20.72777777777777,20.72777777777777,0.38,16.325400000000002,303.0,10.577700000000002,0.0,1020.67,Partly Cloudy
6159,6159,2015-09-07 15:00:00.000 +0200,rain,20.92222222222222,20.92222222222222,0.38,20.897800000000004,280.0,10.2557,0.0,1020.03,Mostly Cloudy
6160,6160,2015-09-07 16:00:00.000 +0200,rain,19.92777777777778,19.92777777777778,0.4,16.422,301.0,16.1,0.0,1019.91,Mostly Cloudy
6161,6161,2015-09-07 17:00:00.000 +0200,rain,19.855555555555554,19.855555555555554,0.36,16.583000000000002,287.0,15.552600000000002,0.0,1019.73,Mostly Cloudy
6162,6162,2015-09-07 18:00:00.000 +0200,rain,17.84444444444445,17.84444444444445,0.43,13.0249,280.0,16.1,0.0,1019.82,Partly Cloudy
6163,6163,2015-09-07 19:00:00.000 +0200,rain,16.133333333333333,16.133333333333333,0.48,9.6117,290.0,16.1,0.0,1019.82,Partly Cloudy
6164,6164,2015-09-07 20:00:00.000 +0200,rain,12.744444444444444,12.744444444444444,0.64,8.6779,267.0,15.552600000000002,0.0,1020.64,Partly Cloudy
6165,6165,2015-09-07 21:00:00.000 +0200,rain,11.205555555555556,11.205555555555556,0.72,11.3344,272.0,16.1,0.0,1021.21,Partly Cloudy
6166,6166,2015-09-07 22:00:00.000 +0200,rain,10.644444444444442,10.644444444444442,0.72,11.0768,291.0,16.1,0.0,1021.62,Partly Cloudy
6167,6167,2015-09-07 23:00:00.000 +0200,rain,10.82222222222222,10.82222222222222,0.73,10.143,301.0,15.1823,0.0,1021.73,Partly Cloudy
6168,6168,2015-09-08 00:00:00.000 +0200,rain,10.13888888888889,10.13888888888889,0.77,6.7620000000000005,308.0,16.1,0.0,1021.83,Partly Cloudy
6169,6169,2015-09-08 01:00:00.000 +0200,rain,9.65,8.016666666666667,0.83,11.27,290.0,16.1,0.0,1022.01,Partly Cloudy
6170,6170,2015-09-08 02:00:00.000 +0200,rain,10.6,10.6,0.81,9.7888,299.0,15.1823,0.0,1021.52,Partly Cloudy
6171,6171,2015-09-08 03:00:00.000 +0200,rain,10.0,9.36111111111111,0.81,6.488300000000001,299.0,16.1,0.0,1021.34,Partly Cloudy
